web_scraper_order,car_name,image_type,source_url,local_path,status
1779543499-63,MITSUBISHI XPANDER 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2020/p/g/2024/06/31/12/jKXsJKGSgaOp7x5Tvh0VyA.jpg,downloaded_images\cars\mitsubishi-xpander-2020__1779543499-63\05.jpg,downloaded
1779543499-63,MITSUBISHI XPANDER 2020,owner_avatar,https://n1-astg.mioto.vn/g/2024/06/31/12/_5Kl3vzuFd8gfhu9HevV_w.jpg,downloaded_images\owner_avatars\1779543499-63.jpg,downloaded
1779543499-64,MITSUBISHI XPANDER 2019,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2019/p/g/2025/07/02/18/cs5L0ifbOeApKVUPxyUNfA.jpg,downloaded_images\cars\mitsubishi-xpander-2019__1779543499-64\01.jpg,downloaded
1779543499-64,MITSUBISHI XPANDER 2019,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2019/p/g/2025/07/01/21/AubSGCmbrtStZJzfG_3xWg.jpg,downloaded_images\cars\mitsubishi-xpander-2019__1779543499-64\02.jpg,downloaded
1779543499-64,MITSUBISHI XPANDER 2019,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2019/p/g/2025/07/01/21/pa6-EjbSt98emC8uhs18Qw.jpg,downloaded_images\cars\mitsubishi-xpander-2019__1779543499-64\03.jpg,downloaded
1779543499-64,MITSUBISHI XPANDER 2019,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2019/p/g/2025/07/01/21/3FSF2WUZBfs-PL-GQzKuRg.jpg,downloaded_images\cars\mitsubishi-xpander-2019__1779543499-64\04.jpg,downloaded
1779543499-64,MITSUBISHI XPANDER 2019,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-0.png,downloaded_images\owner_avatars\1779543499-64.png,downloaded
1779543499-65,VINFAST VF3 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2024/p/g/2026/02/30/09/6ECafdCQR11StyseVMe_dQ.jpg,downloaded_images\cars\vinfast-vf3-2024__1779543499-65\01.jpg,downloaded
1779543499-65,VINFAST VF3 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2024/p/g/2026/02/29/18/O0yEOiH6jm_iUAOkv57MoA.jpg,downloaded_images\cars\vinfast-vf3-2024__1779543499-65\02.jpg,downloaded
1779543499-65,VINFAST VF3 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2024/p/g/2026/02/29/18/ysgwOkkTZBRYwVnAREJlzg.jpg,downloaded_images\cars\vinfast-vf3-2024__1779543499-65\03.jpg,downloaded
1779543499-65,VINFAST VF3 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2024/p/g/2026/02/29/18/o4-0phCxpVolWHt7GXJ82g.jpg,downloaded_images\cars\vinfast-vf3-2024__1779543499-65\04.jpg,downloaded
1779543499-65,VINFAST VF3 2024,owner_avatar,https://n1-astg.mioto.vn/g/2026/02/30/09/hcZnvuWgZB4ZNefq8TM3oQ.jpg,downloaded_images\owner_avatars\1779543499-65.jpg,downloaded
1779543499-66,MITSUBISHI XPANDER 2023,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2023/p/g/2026/00/02/20/Ah3jG-Gj15cuIglWYRJbcw.jpg,downloaded_images\cars\mitsubishi-xpander-2023__1779543499-66\01.jpg,downloaded
1779543499-66,MITSUBISHI XPANDER 2023,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2023/p/g/2026/00/02/20/3zCAT2KyumO_emX7Cc6p7g.jpg,downloaded_images\cars\mitsubishi-xpander-2023__1779543499-66\02.jpg,downloaded
1779543499-66,MITSUBISHI XPANDER 2023,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2023/p/g/2026/00/02/20/zKMLlFyyPXm3WdiPPA9yGw.jpg,downloaded_images\cars\mitsubishi-xpander-2023__1779543499-66\03.jpg,downloaded
1779543499-66,MITSUBISHI XPANDER 2023,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2023/p/g/2026/00/03/09/9L6s_iRqfMt1C9Glp5JLWw.jpg,downloaded_images\cars\mitsubishi-xpander-2023__1779543499-66\04.jpg,downloaded
1779543499-66,MITSUBISHI XPANDER 2023,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-0.png,downloaded_images\owner_avatars\1779543499-66.png,downloaded
1779543499-67,VINFAST VF3 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2024/p/g/2026/04/21/14/6caqZImkuXSitjGAyRTiIQ.jpg,downloaded_images\cars\vinfast-vf3-2024__1779543499-67\01.jpg,downloaded
1779543499-67,VINFAST VF3 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2024/p/g/2026/04/18/14/wyg-mZxHbJn30adX_iW3Sg.jpg,downloaded_images\cars\vinfast-vf3-2024__1779543499-67\02.jpg,downloaded
1779543499-67,VINFAST VF3 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2024/p/g/2026/04/18/14/LiDozMz23Juxj7W00aKE_A.jpg,downloaded_images\cars\vinfast-vf3-2024__1779543499-67\03.jpg,downloaded
1779543499-67,VINFAST VF3 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2024/p/g/2026/04/18/14/WXAO6iazR4MkNbhqClM0kQ.jpg,downloaded_images\cars\vinfast-vf3-2024__1779543499-67\04.jpg,downloaded
1779543499-67,VINFAST VF3 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2024/p/g/2026/04/18/14/VtMakLBYVJbs-sAuALNA-A.jpg,downloaded_images\cars\vinfast-vf3-2024__1779543499-67\05.jpg,downloaded
1779543499-67,VINFAST VF3 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf3_2024/p/g/2026/04/18/14/8GW_o6MOjvhszG2tXX-8xg.jpg,downloaded_images\cars\vinfast-vf3-2024__1779543499-67\06.jpg,downloaded
1779543499-67,VINFAST VF3 2024,owner_avatar,https://n1-astg.mioto.vn/g/2026/04/21/14/3-iZM5A845qAY9W38YMdWw.jpg,downloaded_images\owner_avatars\1779543499-67.jpg,downloaded
1779543499-68,MITSUBISHI XPANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2022/p/g/2026/04/11/23/ktpIIBlqolIlt_tA20Dm7Q.jpg,downloaded_images\cars\mitsubishi-xpander-2022__1779543499-68\01.jpg,downloaded
1779543499-68,MITSUBISHI XPANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2022/p/g/2026/04/11/23/9YNk4vV9RWW5GQFbWrt_lQ.jpg,downloaded_images\cars\mitsubishi-xpander-2022__1779543499-68\02.jpg,downloaded
1779543499-68,MITSUBISHI XPANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2022/p/g/2026/04/11/23/_60xZ5G7DWguVZ_VAkGBzQ.jpg,downloaded_images\cars\mitsubishi-xpander-2022__1779543499-68\03.jpg,downloaded
1779543499-68,MITSUBISHI XPANDER 2022,owner_avatar,https://n1-astg.mioto.vn/g/2025/06/19/23/jgdfRdztE8PnsAzLFjN3qQ.jpg,downloaded_images\owner_avatars\1779543499-68.jpg,downloaded
1779543499-69,VINFAST VF6 ECO 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf6_eco_2024/p/g/2026/04/20/14/lX-_4ppfFhjFdAZRn78USA.jpg,downloaded_images\cars\vinfast-vf6-eco-2024__1779543499-69\01.jpg,downloaded
1779543499-69,VINFAST VF6 ECO 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf6_eco_2024/p/g/2026/04/20/12/80x0VIlsI0lqhTnwgr5JOQ.jpg,downloaded_images\cars\vinfast-vf6-eco-2024__1779543499-69\02.jpg,downloaded
1779543499-69,VINFAST VF6 ECO 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf6_eco_2024/p/g/2026/04/20/14/6xpr5opBK5rNm1PVMNsbBA.jpg,downloaded_images\cars\vinfast-vf6-eco-2024__1779543499-69\03.jpg,downloaded
1779543499-69,VINFAST VF6 ECO 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/vinfast_vf6_eco_2024/p/g/2026/04/20/12/HR1YBFJcFheizR7sl5u32g.jpg,downloaded_images\cars\vinfast-vf6-eco-2024__1779543499-69\04.jpg,downloaded
1779543499-69,VINFAST VF6 ECO 2024,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-2.png,downloaded_images\owner_avatars\1779543499-69.png,downloaded
1779543499-70,MITSUBISHI XPANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2022/p/g/2026/03/29/15/IXFSx5DB9yVsyqguKvH6lQ.jpg,downloaded_images\cars\mitsubishi-xpander-2022__1779543499-70\01.jpg,downloaded
1779543499-70,MITSUBISHI XPANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2022/p/g/2026/03/29/15/QppbiwLdk-6d5FFOTwNYiQ.jpg,downloaded_images\cars\mitsubishi-xpander-2022__1779543499-70\02.jpg,downloaded
1779543499-70,MITSUBISHI XPANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2022/p/g/2026/03/29/15/6oyBWXwG89-NuNL3RsCYDg.jpg,downloaded_images\cars\mitsubishi-xpander-2022__1779543499-70\03.jpg,downloaded
1779543499-70,MITSUBISHI XPANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2022/p/g/2026/03/29/15/IBeM6AdRwJBWyXU9xdWxtA.jpg,downloaded_images\cars\mitsubishi-xpander-2022__1779543499-70\04.jpg,downloaded
1779543499-70,MITSUBISHI XPANDER 2022,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-1.png,downloaded_images\owner_avatars\1779543499-70.png,downloaded
1779543499-71,MERCEDES C200 2008,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mercedes_c200_2008/p/g/2026/00/14/14/7WYdjRjI03ReTDxfSt62gg.jpg,downloaded_images\cars\mercedes-c200-2008__1779543499-71\01.jpg,downloaded
1779543499-71,MERCEDES C200 2008,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mercedes_c200_2008/p/g/2026/00/14/14/_uqwie7YYg5_NLLIy6i4qQ.jpg,downloaded_images\cars\mercedes-c200-2008__1779543499-71\02.jpg,downloaded
1779543499-71,MERCEDES C200 2008,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mercedes_c200_2008/p/g/2026/00/14/14/CRamRenTefCFaXpd9ONdwg.jpg,downloaded_images\cars\mercedes-c200-2008__1779543499-71\03.jpg,downloaded
1779543499-71,MERCEDES C200 2008,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mercedes_c200_2008/p/g/2026/00/14/14/992pnWnCQpQlDpk7vEEfLw.jpg,downloaded_images\cars\mercedes-c200-2008__1779543499-71\04.jpg,downloaded
1779543499-71,MERCEDES C200 2008,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mercedes_c200_2008/p/g/2026/00/14/14/D7W4p6Q-6pPY70hjpgCBMA.jpg,downloaded_images\cars\mercedes-c200-2008__1779543499-71\05.jpg,downloaded
1779543499-71,MERCEDES C200 2008,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-4.png,downloaded_images\owner_avatars\1779543499-71.png,downloaded
1779543499-72,TOYOTA VIOS 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_vios_2022/p/g/2023/00/11/20/cYnqHJQPHgKySIfKxrVnPA.jpg,downloaded_images\cars\toyota-vios-2022__1779543499-72\01.jpg,downloaded
1779543499-72,TOYOTA VIOS 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_vios_2022/p/g/2023/00/11/20/2-Fh_vi4Djm6AErNc7K1Yg.jpg,downloaded_images\cars\toyota-vios-2022__1779543499-72\02.jpg,downloaded
1779543499-72,TOYOTA VIOS 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_vios_2022/p/g/2023/00/11/20/NfAG3mGIFq7720NRA-47iQ.jpg,downloaded_images\cars\toyota-vios-2022__1779543499-72\03.jpg,downloaded
1779543499-72,TOYOTA VIOS 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_vios_2022/p/g/2023/00/11/20/fB8LDS8dXTSmGu1l07CrGQ.jpg,downloaded_images\cars\toyota-vios-2022__1779543499-72\04.jpg,downloaded
1779543499-72,TOYOTA VIOS 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_vios_2022/p/g/2023/01/06/16/H0iFCkJM8Q5jPQP47OGEVQ.jpg,downloaded_images\cars\toyota-vios-2022__1779543499-72\05.jpg,downloaded
1779543499-72,TOYOTA VIOS 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_vios_2022/p/g/2023/01/06/16/wpZqHZZFlgz4hjeFMWMDKQ.jpg,downloaded_images\cars\toyota-vios-2022__1779543499-72\06.jpg,downloaded
1779543499-72,TOYOTA VIOS 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_vios_2022/p/g/2023/01/06/16/EfCcaYgbU_eWOgJ4oSAh3g.jpg,downloaded_images\cars\toyota-vios-2022__1779543499-72\07.jpg,downloaded
1779543499-72,TOYOTA VIOS 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/toyota_vios_2022/p/g/2023/01/06/16/iwN0G8yu41Ucai7arzMsHQ.jpg,downloaded_images\cars\toyota-vios-2022__1779543499-72\08.jpg,downloaded
1779543499-72,TOYOTA VIOS 2022,owner_avatar,https://n1-astg.mioto.vn/g/2023/00/08/19/nByOueUZ3o4AxpOdN-fSuQ.jpg,downloaded_images\owner_avatars\1779543499-72.jpg,downloaded
1779543499-73,KIA SELTOS LUXURY 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_seltos_luxury_2021/p/g/2025/07/01/21/DvUsoM8FH6dWyeFZU6P0AA.jpg,downloaded_images\cars\kia-seltos-luxury-2021__1779543499-73\01.jpg,downloaded
1779543499-73,KIA SELTOS LUXURY 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_seltos_luxury_2021/p/g/2025/08/02/22/vpDfjLK6erIeALgG1MdLWQ.jpg,downloaded_images\cars\kia-seltos-luxury-2021__1779543499-73\02.jpg,downloaded
1779543499-73,KIA SELTOS LUXURY 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_seltos_luxury_2021/p/g/2025/07/01/21/IRt8tSbxQdZkDEIubhPxmw.jpg,downloaded_images\cars\kia-seltos-luxury-2021__1779543499-73\03.jpg,downloaded
1779543499-73,KIA SELTOS LUXURY 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_seltos_luxury_2021/p/g/2025/07/01/21/h53-HWMJq4kdLPgFk0OHiw.jpg,downloaded_images\cars\kia-seltos-luxury-2021__1779543499-73\04.jpg,downloaded
1779543499-73,KIA SELTOS LUXURY 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_seltos_luxury_2021/p/g/2025/07/01/21/Lwzs0_NJjcI4o4BTWkd1jg.jpg,downloaded_images\cars\kia-seltos-luxury-2021__1779543499-73\05.jpg,downloaded
1779543499-73,KIA SELTOS LUXURY 2021,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-0.png,downloaded_images\owner_avatars\1779543499-73.png,downloaded
1779543499-74,MITSUBISHI MIRAGE 2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_mirage_2018/p/g/2025/07/10/15/SBtX14aqEIqgvTPg6YWmNQ.jpg,downloaded_images\cars\mitsubishi-mirage-2018__1779543499-74\01.jpg,downloaded
1779543499-74,MITSUBISHI MIRAGE 2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_mirage_2018/p/g/2025/07/10/15/aF4Fc_A1d1zxD-_1OkVfIw.jpg,downloaded_images\cars\mitsubishi-mirage-2018__1779543499-74\02.jpg,downloaded
1779543499-74,MITSUBISHI MIRAGE 2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_mirage_2018/p/g/2025/08/13/09/UOrP8WpRvWUn6z6Rji-f3w.jpg,downloaded_images\cars\mitsubishi-mirage-2018__1779543499-74\03.jpg,downloaded
1779543499-74,MITSUBISHI MIRAGE 2018,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_mirage_2018/p/g/2025/08/13/09/gdCZ2UFI64tAzWPkOSE1Xw.jpg,downloaded_images\cars\mitsubishi-mirage-2018__1779543499-74\04.jpg,downloaded
1779543499-74,MITSUBISHI MIRAGE 2018,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-1.png,downloaded_images\owner_avatars\1779543499-74.png,downloaded
1779543499-75,MITSUBISHI XPANDER 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2020/p/g/2025/11/03/12/nfXHJqcJeqOHVxvRLLFjAg.jpg,downloaded_images\cars\mitsubishi-xpander-2020__1779543499-75\01.jpg,downloaded
1779543499-75,MITSUBISHI XPANDER 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2020/p/g/2025/11/03/12/eo1-g8LV3EAYZTu34nh_Hg.jpg,downloaded_images\cars\mitsubishi-xpander-2020__1779543499-75\02.jpg,downloaded
1779543499-75,MITSUBISHI XPANDER 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2020/p/g/2025/11/03/12/KIP-rMc_rNcn3nwug07-nw.jpg,downloaded_images\cars\mitsubishi-xpander-2020__1779543499-75\03.jpg,downloaded
1779543499-75,MITSUBISHI XPANDER 2020,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2020/p/g/2025/11/03/12/VNBkU7KDJ9QFV1v4vF3EEQ.jpg,downloaded_images\cars\mitsubishi-xpander-2020__1779543499-75\04.jpg,downloaded
1779543499-75,MITSUBISHI XPANDER 2020,owner_avatar,https://n1-astg.mioto.vn/g/2026/00/16/22/iF0xKu_bCMA93Ec_J3dfOg.jpg,downloaded_images\owner_avatars\1779543499-75.jpg,downloaded
1779543499-76,KIA SONET LUXURY 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_sonet_luxury_2025/p/g/2025/05/17/17/FZL7tO1deDDhjRoT6_YMvA.jpg,downloaded_images\cars\kia-sonet-luxury-2025__1779543499-76\01.jpg,downloaded
1779543499-76,KIA SONET LUXURY 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_sonet_luxury_2025/p/g/2025/05/17/17/CMCDSQeL2Or78ppjzdEPbA.jpg,downloaded_images\cars\kia-sonet-luxury-2025__1779543499-76\02.jpg,downloaded
1779543499-76,KIA SONET LUXURY 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_sonet_luxury_2025/p/g/2025/05/17/17/vnCiHTM7HPrDXX1lHph8qQ.jpg,downloaded_images\cars\kia-sonet-luxury-2025__1779543499-76\03.jpg,downloaded
1779543499-76,KIA SONET LUXURY 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_sonet_luxury_2025/p/g/2025/05/17/17/I--kbT8tr7kyzXAf6z9Ojg.jpg,downloaded_images\cars\kia-sonet-luxury-2025__1779543499-76\04.jpg,downloaded
1779543499-76,KIA SONET LUXURY 2025,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/kia_sonet_luxury_2025/p/g/2025/05/18/15/O_-q0-NrYqfWXA1akSduCw.jpg,downloaded_images\cars\kia-sonet-luxury-2025__1779543499-76\05.jpg,downloaded
1779543499-76,KIA SONET LUXURY 2025,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-3.png,downloaded_images\owner_avatars\1779543499-76.png,downloaded
1779543499-77,MITSUBISHI OUTLANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_outlander_2022/p/g/2023/02/15/09/vZbdV5pGAcX5ummZchDx7g.jpg,downloaded_images\cars\mitsubishi-outlander-2022__1779543499-77\01.jpg,downloaded
1779543499-77,MITSUBISHI OUTLANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_outlander_2022/p/g/2023/02/15/09/XXf0kPwwrJ8-CKrh85YIZg.jpg,downloaded_images\cars\mitsubishi-outlander-2022__1779543499-77\02.jpg,downloaded
1779543499-77,MITSUBISHI OUTLANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_outlander_2022/p/g/2023/02/08/13/ASzY1V5MLdHpQJwZf3bsmA.jpg,downloaded_images\cars\mitsubishi-outlander-2022__1779543499-77\03.jpg,downloaded
1779543499-77,MITSUBISHI OUTLANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_outlander_2022/p/g/2023/02/08/13/j3TKajPgpSfhB4afJ_qUSw.jpg,downloaded_images\cars\mitsubishi-outlander-2022__1779543499-77\04.jpg,downloaded
1779543499-77,MITSUBISHI OUTLANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_outlander_2022/p/g/2023/02/08/13/fgvBU_LzxCpjR8nbKaEQUQ.jpg,downloaded_images\cars\mitsubishi-outlander-2022__1779543499-77\05.jpg,downloaded
1779543499-77,MITSUBISHI OUTLANDER 2022,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_outlander_2022/p/g/2023/02/08/13/A3pk7BO2-cdmjX91GLwsyA.jpg,downloaded_images\cars\mitsubishi-outlander-2022__1779543499-77\06.jpg,downloaded
1779543499-77,MITSUBISHI OUTLANDER 2022,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-1.png,downloaded_images\owner_avatars\1779543499-77.png,downloaded
1779543499-78,MITSUBISHI XPANDER 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2021/p/g/2025/08/21/21/9_FT_zf27PQv2D15pmclKA.jpg,downloaded_images\cars\mitsubishi-xpander-2021__1779543499-78\01.jpg,downloaded
1779543499-78,MITSUBISHI XPANDER 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2021/p/g/2025/08/21/21/b_7n4KJGwo6U2nniD1NjOw.jpg,downloaded_images\cars\mitsubishi-xpander-2021__1779543499-78\02.jpg,downloaded
1779543499-78,MITSUBISHI XPANDER 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2021/p/g/2025/08/21/21/YtjNB5FVNdckT__yw80r4w.jpg,downloaded_images\cars\mitsubishi-xpander-2021__1779543499-78\03.jpg,downloaded
1779543499-78,MITSUBISHI XPANDER 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2021/p/g/2025/08/21/21/3nHqv9C6uyKcF2f5NmYsFQ.jpg,downloaded_images\cars\mitsubishi-xpander-2021__1779543499-78\04.jpg,downloaded
1779543499-78,MITSUBISHI XPANDER 2021,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2021/p/g/2025/08/21/21/5nYua3maRhwUyNVGq2vuMA.jpg,downloaded_images\cars\mitsubishi-xpander-2021__1779543499-78\05.jpg,downloaded
1779543499-78,MITSUBISHI XPANDER 2021,owner_avatar,https://n1-cstg.mioto.vn/m/avatars/avatar-1.png,downloaded_images\owner_avatars\1779543499-78.png,downloaded
1779543499-79,MITSUBISHI XPANDER 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2024/p/g/2025/06/25/18/Pm6MQtBIxnoXpUnmOciiLA.jpg,downloaded_images\cars\mitsubishi-xpander-2024__1779543499-79\01.jpg,downloaded
1779543499-79,MITSUBISHI XPANDER 2024,car,https://n1-pstg.mioto.vn/cho_thue_xe_o_to_tu_lai_thue_xe_du_lich_danang/mitsubishi_xpander_2024/p/g/2025/06/25/18/Cr8ehZvuNBpGxzaJREub9g.jpg,downloaded_images\cars\mitsubishi-xpander-2024__1779543499-79\02.jpg,downloaded
